[2026-07-18T18:08:56.599Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2618B)
[2026-07-18T18:08:57.819Z] GET http://localhost:4600/api/game-status → 200 (17ms, 2618B)
[2026-07-18T18:08:59.038Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2618B)
[2026-07-18T18:09:00.259Z] GET http://localhost:4600/api/game-status → 200 (28ms, 2618B)
[2026-07-18T18:09:01.489Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2618B)
[2026-07-18T18:09:02.709Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2618B)
[2026-07-18T18:09:03.929Z] GET http://localhost:4600/api/game-status → 200 (17ms, 2618B)
[2026-07-18T18:09:05.147Z] GET http://localhost:4600/api/game-status → 200 (16ms, 2618B)
[2026-07-18T18:09:06.365Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2618B)
[2026-07-18T18:09:07.584Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2618B)
[2026-07-18T18:09:08.806Z] GET http://localhost:4600/api/game-status → 200 (14ms, 2618B)
[2026-07-18T18:09:10.023Z] GET http://localhost:4600/api/game-status → 200 (17ms, 2618B)
[2026-07-18T18:09:11.242Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2618B)
[2026-07-18T18:09:12.463Z] GET http://localhost:4600/api/game-status → 200 (15ms, 2618B)
[2026-07-18T18:09:13.678Z] GET http://localhost:4600/api/game-status → 200 (17ms, 2702B)
[2026-07-18T18:09:14.898Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2749B)
[2026-07-18T18:09:17.920Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2749B)
[2026-07-18T18:09:20.940Z] GET http://localhost:4600/api/game-status → 200 (16ms, 2749B)
[2026-07-18T18:09:23.958Z] GET http://localhost:4600/api/game-status → 200 (23ms, 2749B)
[2026-07-18T18:09:25.152Z] POST http://localhost:4600/api/action → 200 (1ms, 11B)
[2026-07-18T18:09:25.153Z] GET http://localhost:4600/api/game-status → 200 (26ms, 2703B)
[2026-07-18T18:09:26.380Z] GET http://localhost:4600/api/game-status → 200 (14ms, 2703B)
[2026-07-18T18:09:27.598Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2703B)
[2026-07-18T18:09:28.820Z] GET http://localhost:4600/api/game-status → 200 (17ms, 2703B)
[2026-07-18T18:09:30.039Z] GET http://localhost:4600/api/game-status → 200 (15ms, 2703B)
[2026-07-18T18:09:31.256Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2703B)
[2026-07-18T18:09:32.476Z] GET http://localhost:4600/api/game-status → 200 (16ms, 2703B)
[2026-07-18T18:09:33.694Z] GET http://localhost:4600/api/game-status → 200 (22ms, 2703B)
[2026-07-18T18:09:34.918Z] GET http://localhost:4600/api/game-status → 200 (16ms, 2703B)
[2026-07-18T18:09:36.137Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2703B)
[2026-07-18T18:09:37.357Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2703B)
[2026-07-18T18:09:38.576Z] GET http://localhost:4600/api/game-status → 200 (17ms, 2703B)
[2026-07-18T18:09:39.795Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2703B)
[2026-07-18T18:09:41.016Z] GET http://localhost:4600/api/game-status → 200 (15ms, 2703B)
[2026-07-18T18:09:42.232Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2703B)
[2026-07-18T18:09:43.453Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2707B)
[2026-07-18T18:09:44.674Z] GET http://localhost:4600/api/game-status → 200 (15ms, 2707B)
[2026-07-18T18:09:45.891Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2707B)
[2026-07-18T18:09:47.112Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2707B)
[2026-07-18T18:09:48.331Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2707B)
[2026-07-18T18:09:49.553Z] GET http://localhost:4600/api/game-status → 200 (16ms, 2707B)
[2026-07-18T18:09:50.771Z] GET http://localhost:4600/api/game-status → 200 (15ms, 2707B)
[2026-07-18T18:09:51.987Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2707B)
[2026-07-18T18:09:53.207Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2707B)
[2026-07-18T18:09:54.428Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2707B)
[2026-07-18T18:09:55.649Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2707B)
[2026-07-18T18:09:56.872Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2707B)
[2026-07-18T18:09:58.091Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2707B)
[2026-07-18T18:09:59.312Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2707B)
[2026-07-18T18:10:00.531Z] GET http://localhost:4600/api/game-status → 200 (14ms, 2707B)
[2026-07-18T18:10:01.746Z] GET http://localhost:4600/api/game-status → 200 (19ms, 2768B)
[2026-07-18T18:10:02.967Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2814B)
[2026-07-18T18:10:05.988Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2814B)
[2026-07-18T18:10:09.007Z] GET http://localhost:4600/api/game-status → 200 (16ms, 2814B)
[2026-07-18T18:10:12.025Z] GET http://localhost:4600/api/game-status → 200 (18ms, 2814B)
[2026-07-18T18:10:13.806Z] GET http://localhost:4600/game.html → 200 (1ms, 9358B)
[2026-07-18T18:10:13.811Z] GET https://fonts.googleapis.com/css2?family=Fraunces:opsz,wght@9..144,400;9..144,500;9..144,600&family=IBM+Plex+Mono:wght@400;500&family=IBM+Plex+Sans:wght@400;500;600&display=swap → 200 (1ms, 15581B)
[2026-07-18T18:10:13.812Z] GET http://localhost:4600/styles.css → 200 (?ms, 14241B)
[2026-07-18T18:10:13.812Z] GET http://localhost:4600/game.js → 200 (?ms, 8294B)
[2026-07-18T18:10:13.813Z] GET http://localhost:4600/api/game-status → 200 (14ms, 2814B)
[2026-07-18T18:10:13.815Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, ?B)
[2026-07-18T18:10:13.815Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-07-18T18:10:13.815Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYbSB4Zh.woff2 → 200 (?ms, ?B)
[2026-07-18T18:10:16.282Z] POST http://localhost:4600/api/action → 200 (5ms, 11B)
[2026-07-18T18:10:16.288Z] GET http://localhost:4600/api/game-status → 200 (40ms, 2743B)
[2026-07-18T18:10:17.529Z] GET http://localhost:4600/api/game-status → 200 (32ms, 2743B)
[2026-07-18T18:10:18.760Z] GET http://localhost:4600/api/game-status → 200 (33ms, 2743B)
[2026-07-18T18:10:19.995Z] GET http://localhost:4600/api/game-status → 200 (22ms, 2743B)
[2026-07-18T18:10:21.218Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2743B)
[2026-07-18T18:10:22.439Z] GET http://localhost:4600/api/game-status → 200 (25ms, 2743B)
[2026-07-18T18:10:23.667Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2743B)
[2026-07-18T18:10:24.888Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2743B)
[2026-07-18T18:10:26.111Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2743B)
[2026-07-18T18:10:27.332Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2743B)
[2026-07-18T18:10:28.554Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2743B)
[2026-07-18T18:10:29.776Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2743B)
[2026-07-18T18:10:30.996Z] GET http://localhost:4600/api/game-status → 200 (20ms, 2743B)
[2026-07-18T18:10:32.217Z] GET http://localhost:4600/api/game-status → 200 (21ms, 2743B)
[2026-07-18T18:10:33.440Z] GET http://localhost:4600/api/game-status → 200 (16ms, 2743B)
